system:index,EVI,EVI_filled,EVI_filled_filled,EVI_filled_fitted,EVI_filled_linearTrend,EVI_fitted,McfeeterNDWI,McfeeterNDWI_filled,McfeeterNDWI_filled_filled,McfeeterNDWI_filled_fitted,McfeeterNDWI_filled_linearTrend,McfeeterNDWI_fitted,NDVI,NDVI_filled,NDVI_filled_filled,NDVI_filled_fitted,NDVI_filled_linearTrend,NDVI_fitted,NDWI,NDWI_filled,NDWI_filled_filled,NDWI_filled_fitted,NDWI_filled_linearTrend,NDWI_fitted,constant,cos_1,date,green,green_filled,green_filled_filled,green_filled_fitted,green_filled_linearTrend,green_fitted,landcover,lat,long,sin_1,swir1,swir1_filled,swir1_filled_filled,swir1_filled_fitted,swir1_filled_linearTrend,swir1_fitted,t,temp,temp_filled,temp_filled_filled,temp_filled_fitted,temp_filled_linearTrend,temp_fitted,.geo
1_4,0.26479384303092957,0.26479384303092957,0.26479384303092957,0.12293042242527008,0.4299376308917999,0.12293048202991486,-0.35288965702056885,-0.35288965702056885,-0.35288965702056885,-0.30151093006134033,-0.34272682666778564,-0.30151093006134033,0.17111995816230774,0.17111995816230774,0.17111995816230774,0.12024486064910889,0.23569490015506744,0.12024489045143127,-0.1965678632259369,-0.1965678632259369,-0.1965678632259369,-0.24451516568660736,-0.11351807415485382,-0.24451512098312378,1.0,0.8543196371688622,2010-02-01T11:18:47.010,1478.0,1478.0,1478.0,1626.5350341796875,1508.394287109375,1626.534912109375,Cropland,13.43041994708249,-14.53384636909885,0.5197479750298829,4602.0,4602.0,4602.0,4846.0751953125,3955.443359375,4846.07421875,251.87396240234375,3112.0,3112.0,3112.0,4689.927734375,6627.873046875,4689.9267578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5,0.5115397572517395,0.5115397572517395,0.5115397572517395,0.5212571620941162,0.8463509678840637,0.5212569832801819,-0.34853801131248474,-0.34853801131248474,-0.34853801131248474,-0.3470369279384613,-0.436726838350296,-0.34703686833381653,0.23945176601409912,0.23945176601409912,0.23945176601409912,0.22956347465515137,0.3753220736980438,0.2295634001493454,-0.14179381728172302,-0.14179381728172302,-0.14179381728172302,-0.15183798968791962,-0.018419459462165833,-0.151838019490242,1.0,0.8543196371688622,2010-02-01T11:18:47.010,1114.0,1114.0,1114.0,1181.45166015625,1143.618408203125,1181.4517822265625,Shrubland,13.516739915185315,-14.058878328870126,0.5197479750298829,3068.0,3068.0,3068.0,3232.322021484375,3053.5419921875,3232.322265625,251.87396240234375,3060.0,3060.0,3060.0,4080.540771484375,8048.888671875,4080.541748046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0,2.185270071029663,2.185270071029663,2.185270071029663,2.4921176433563232,1.499403953552246,2.4921176433563232,-0.7687439322471619,-0.7687439322471619,-0.7687439322471619,-0.8017198443412781,-0.5905430316925049,-0.8017198443412781,0.8074626922607422,0.8074626922607422,0.8074626922607422,0.8662128448486328,0.5761733651161194,0.866212785243988,0.3242208957672119,0.3242208957672119,0.3242208957672119,0.3802070617675781,0.14071376621723175,0.3802070617675781,1.0,0.46081807135886965,2010-10-29T11:18:47.010,475.0,475.0,475.0,429.5934753417969,824.93505859375,429.59356689453125,Forest,13.28963613946778,-16.56308769256992,-0.8874946225803804,1854.0,1854.0,1854.0,1628.948974609375,2440.26708984375,1628.9490966796875,256.5187072753906,2981.0,2981.0,2981.0,6003.73974609375,8776.5869140625,6003.7392578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_1,0.4839777648448944,0.4839777648448944,0.4839777648448944,0.6625905632972717,0.4754449725151062,0.662590503692627,-0.2947823107242584,-0.2947823107242584,-0.2947823107242584,-0.3362802267074585,-0.28805220127105713,-0.3362801969051361,0.23096366226673126,0.23096366226673126,0.23096366226673126,0.272568941116333,0.20740781724452972,0.272568941116333,-0.028186580166220665,-0.028186580166220665,-0.028186580166220665,0.012365156784653664,-0.033961810171604156,0.012365148402750492,1.0,0.46081807135886965,2010-10-29T11:18:47.010,1061.0,1061.0,1061.0,1120.6495361328125,1291.122802734375,1120.6495361328125,Built-up area,13.430200802923913,-16.684752693485446,-0.8874946225803804,2061.0,2061.0,2061.0,2224.857177734375,2506.9521484375,2224.85693359375,256.5187072753906,3060.0,3060.0,3060.0,4140.52978515625,6778.12744140625,4140.5302734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_2,-0.5547538995742798,-0.5547538995742798,-0.5547538995742798,-0.15287935733795166,0.005002554040402174,-0.15287935733795166,0.1885218620300293,0.1885218620300293,0.1885218620300293,0.069251649081707,-0.02586892619729042,0.06925162672996521,-0.2215108871459961,-0.2215108871459961,-0.2215108871459961,-0.11953611671924591,0.020704930648207664,-0.11953607946634293,0.595800518989563,0.595800518989563,0.595800518989563,0.5327050089836121,0.3912191092967987,0.5327049493789673,1.0,0.46081807135886965,2010-10-29T11:18:47.010,890.5,890.5,890.5,988.9324951171875,860.0850830078125,988.9326782226562,Water body,13.439409191670487,-15.36248737369788,-0.8874946225803804,154.0,154.0,154.0,312.3230285644531,469.5574951171875,312.3231506347656,256.5187072753906,2971.0,2971.0,2971.0,5096.57421875,7266.8798828125,5096.57421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_3,1.9764297008514404,1.9764297008514404,1.9764297008514404,1.579557180404663,1.0709381103515625,1.5795574188232422,-0.45968881249427795,-0.45968881249427795,-0.45968881249427795,-0.4734368324279785,-0.3606518507003784,-0.47343680262565613,0.493487685918808,0.493487685918808,0.493487685918808,0.5065867900848389,0.36397624015808105,0.5065867900848389,0.32875537872314453,0.32875537872314453,0.32875537872314453,0.368423193693161,0.2436400204896927,0.3684232234954834,1.0,0.46081807135886965,2010-10-29T11:18:47.010,573.0,573.0,573.0,672.5579223632812,853.9968872070312,672.5579833984375,Mangrove,13.303734947460672,-16.10459217181693,-0.8874946225803804,782.0,782.0,782.0,875.482666015625,1130.86962890625,875.482666015625,256.5187072753906,2986.0,2986.0,2986.0,7189.140625,7015.73828125,7189.1396484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_4,0.44429346919059753,0.44429346919059753,0.44429346919059753,0.9012147784233093,0.5177699327468872,0.9012148380279541,-0.36125653982162476,-0.36125653982162476,-0.36125653982162476,-0.48835378885269165,-0.37483078241348267,-0.4883538484573364,0.23251955211162567,0.23251955211162567,0.23251955211162567,0.4326147735118866,0.2698695659637451,0.432614803314209,-0.2544802725315094,-0.2544802725315094,-0.2544802725315094,-0.020739780738949776,-0.09527255594730377,-0.02073974907398224,1.0,0.46081807135886965,2010-10-29T11:18:47.010,1220.0,1220.0,1220.0,992.2833862304688,1410.2996826171875,992.283203125,Cropland,13.43041994708249,-14.53384636909885,-0.8874946225803804,4375.0,4375.0,4375.0,3176.044677734375,3835.091796875,3176.04443359375,256.5187072753906,3084.0,3084.0,3084.0,7441.2197265625,6846.5390625,7441.21875,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_5,1.6397366523742676,1.6397366523742676,1.6397366523742676,1.5390387773513794,0.9304171800613403,1.5390385389328003,-0.5289176106452942,-0.5289176106452942,-0.5289176106452942,-0.5505599975585938,-0.4576050639152527,-0.550559937953949,0.5323834419250488,0.5323834419250488,0.5323834419250488,0.5628007054328918,0.40658363699913025,0.5628006458282471,0.06696730852127075,0.06696730852127075,0.06696730852127075,0.12015268951654434,0.0038665973115712404,0.12015264481306076,1.0,0.46081807135886965,2010-10-29T11:18:47.010,729.0,729.0,729.0,770.760498046875,1070.575439453125,770.760498046875,Shrubland,13.516739915185315,-14.058878328870126,-0.8874946225803804,2069.0,2069.0,2069.0,2080.099609375,2888.937744140625,2080.099609375,256.5187072753906,3011.0,3011.0,3011.0,4591.29541015625,8318.240234375,4591.29736328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0,1.7229818105697632,1.7229818105697632,1.7229818105697632,2.2678020000457764,1.512149691581726,2.2678020000457764,-0.7187153697013855,-0.7187153697013855,-0.7187153697013855,-0.7714435458183289,-0.5930771231651306,-0.7714434862136841,0.7430858016014099,0.7430858016014099,0.7430858016014099,0.8052883148193359,0.5793742537498474,0.8052882552146912,0.2219269722700119,0.2219269722700119,0.2219269722700119,0.315616637468338,0.14346617460250854,0.3156166076660156,1.0,0.8387590024647812,2010-11-28T11:18:47.010,508.0,508.0,508.0,439.35235595703125,820.1522827148438,439.3524169921875,Forest,13.28963613946778,-16.56308769256992,-0.5445028335870119,1976.5,1976.5,1976.5,1756.64990234375,2432.47314453125,1756.6500244140625,257.0347900390625,15253.0,15253.0,15253.0,5286.8515625,8766.42578125,5286.85107421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_1,0.5662174224853516,0.5662174224853516,0.5662174224853516,0.5893545150756836,0.47728589177131653,0.5893545150756836,-0.368794322013855,-0.368794322013855,-0.368794322013855,-0.3277132511138916,-0.28914424777030945,-0.3277132511138916,0.2504049241542816,0.2504049241542816,0.2504049241542816,0.25140345096588135,0.2083355188369751,0.25140345096588135,0.0033792564645409584,0.0033792564645409584,0.0033792564645409584,-0.012928685173392296,-0.03341829404234886,-0.012928695417940617,1.0,0.8387590024647812,2010-11-28T11:18:47.010,890.0,890.0,890.0,1069.173828125,1288.7734375,1069.173828125,Built-up area,13.430200802923913,-16.684752693485446,-0.5445028335870119,1917.0,1917.0,1917.0,2190.564208984375,2505.42578125,2190.564208984375,257.0347900390625,2985.0,2985.0,2985.0,2868.8232421875,6805.88232421875,2868.823974609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_2,-0.5796213150024414,-0.5796213150024414,-0.5796213150024414,-0.5398368835449219,0.008646214380860329,-0.5398369431495667,0.19679999351501465,0.19679999351501465,0.19679999351501465,0.15806128084659576,-0.028605995699763298,0.15806123614311218,-0.25319844484329224,-0.25319844484329224,-0.25319844484329224,-0.21402449905872345,0.023299606516957283,-0.21402443945407867,0.7589348554611206,0.7589348554611206,0.7589348554611206,0.5356842279434204,0.3912608325481415,0.5356841683387756,1.0,0.8387590024647812,2010-11-28T11:18:47.010,935.0,935.0,935.0,973.0851440429688,864.3396606445312,973.0852661132812,Water body,13.439409191670487,-15.36248737369788,-0.5445028335870119,86.0,86.0,86.0,207.70948791503906,473.9478759765625,207.70960998535156,257.0347900390625,2961.5,2961.5,2961.5,3110.79638671875,7321.7607421875,3110.796630859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_3,1.5855307579040527,1.5855307579040527,1.5855307579040527,1.4547951221466064,1.0839247703552246,1.4547953605651855,-0.43738317489624023,-0.43738317489624023,-0.43738317489624023,-0.4447331726551056,-0.3633578419685364,-0.4447331726551056,0.43872779607772827,0.43872779607772827,0.43872779607772827,0.46713268756866455,0.36684978008270264,0.46713268756866455,0.3362293541431427,0.3362293541431427,0.3362293541431427,0.3410132825374603,0.24498718976974487,0.3410133123397827,1.0,0.8387590024647812,2010-11-28T11:18:47.010,602.0,602.0,602.0,624.3805541992188,852.4617919921875,624.3805541992188,Mangrove,13.303734947460672,-16.10459217181693,-0.5445028335870119,764.0,764.0,764.0,799.7926025390625,1132.4298095703125,799.7926635742188,257.0347900390625,2939.0,2939.0,2939.0,5297.4736328125,7124.18798828125,5297.4736328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_4,0.3467346131801605,0.3467346131801605,0.3467346131801605,0.6483247876167297,0.5275291204452515,0.6483248472213745,-0.38048017024993896,-0.38048017024993896,-0.38048017024993896,-0.4431769847869873,-0.3783978819847107,-0.4431770443916321,0.21011094748973846,0.21011094748973846,0.21011094748973846,0.33361145853996277,0.27366673946380615,0.33361148834228516,-0.25597748160362244,-0.25597748160362244,-0.25597748160362244,-0.11142449826002121,-0.09324527531862259,-0.11142447590827942,1.0,0.8387590024647812,2010-11-28T11:18:47.010,1187.0,1187.0,1187.0,1141.2291259765625,1399.400390625,1141.22900390625,Cropland,13.43041994708249,-14.53384636909885,-0.5445028335870119,4465.0,4465.0,4465.0,3826.10693359375,3821.719482421875,3826.10693359375,257.0347900390625,3093.5,3093.5,3093.5,6204.33447265625,6870.8349609375,6204.33349609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_5,1.6573745012283325,1.6573745012283325,1.6573745012283325,1.226232647895813,0.9397578835487366,1.2262324094772339,-0.5109269022941589,-0.5109269022941589,-0.5109269022941589,-0.4802919924259186,-0.4599248766899109,-0.4802919328212738,0.4840858578681946,0.4840858578681946,0.4840858578681946,0.44718921184539795,0.4100571274757385,0.4471891522407532,0.011859701946377754,0.011859701946377754,0.011859701946377754,0.019429130479693413,0.006342825945466757,0.019429093226790428,1.0,0.8387590024647812,2010-11-28T11:18:47.010,649.0,649.0,649.0,849.8959350585938,1062.4595947265625,849.8959350585938,Shrubland,13.516739915185315,-14.058878328870126,-0.5445028335870119,1958.0,1958.0,1958.0,2342.00439453125,2870.6484375,2342.00439453125,257.0347900390625,3003.0,3003.0,3003.0,3113.221435546875,8348.1689453125,3113.223388671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0,2.080258369445801,2.080258369445801,2.080258369445801,1.871910810470581,1.524895429611206,1.871910810470581,-0.7746316194534302,-0.7746316194534302,-0.7746316194534302,-0.6994370222091675,-0.5956111550331116,-0.6994370222091675,0.7875436544418335,0.7875436544418335,0.7875436544418335,0.6927096843719482,0.5825751423835754,0.6927096247673035,0.29114988446235657,0.29114988446235657,0.29114988446235657,0.21264757215976715,0.14621859788894653,0.21264754235744476,1.0,0.9982177116110872,2010-12-28T11:18:47.010,390.0,390.0,390.0,541.1541137695312,815.3695068359375,541.1541748046875,Forest,13.28963613946778,-16.56308769256992,-0.05967746832703654,1686.0,1686.0,1686.0,2041.8701171875,2424.678955078125,2041.870361328125,257.5508728027344,2970.0,2970.0,2970.0,5455.65966796875,8756.263671875,5455.6591796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_1,0.5138771533966064,0.5138771533966064,0.5138771533966064,0.49279555678367615,0.47912681102752686,0.49279549717903137,-0.2775654196739197,-0.2775654196739197,-0.2775654196739197,-0.3102591633796692,-0.29023632407188416,-0.3102591633796692,0.20177015662193298,0.20177015662193298,0.20177015662193298,0.2209155261516571,0.20926323533058167,0.2209155112504959,-0.035087719559669495,-0.035087719559669495,-0.035087719559669495,-0.04184260964393616,-0.03287477791309357,-0.04184262081980705,1.0,0.9982177116110872,2010-12-28T11:18:47.010,1228.5,1228.5,1228.5,1073.8360595703125,1286.424072265625,1073.8360595703125,Built-up area,13.430200802923913,-16.684752693485446,-0.05967746832703654,2330.5,2330.5,2330.5,2234.758056640625,2503.899169921875,2234.758056640625,257.5508728027344,2947.0,2947.0,2947.0,2625.8427734375,6833.63720703125,2625.843994140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_2,-0.35224437713623047,-0.35224437713623047,-0.35224437713623047,-0.7723345160484314,0.012289874255657196,-0.7723345160484314,0.04491978511214256,0.04491978511214256,0.04491978511214256,0.19650404155254364,-0.03134306147694588,0.19650398194789886,-0.1595294177532196,-0.1595294177532196,-0.1595294177532196,-0.2455044835805893,0.02589428424835205,-0.24550439417362213,0.49958017468452454,0.49958017468452454,0.49958017468452454,0.5033054947853088,0.39130255579948425,0.5033054351806641,1.0,0.9982177116110872,2010-12-28T11:18:47.010,977.0,977.0,977.0,931.8011474609375,868.59423828125,931.80126953125,Water body,13.439409191670487,-15.36248737369788,-0.05967746832703654,298.0,298.0,298.0,173.78585815429688,478.3382568359375,173.7860107421875,257.5508728027344,2924.0,2924.0,2924.0,2259.923828125,7376.6416015625,2259.9248046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_3,0.852165699005127,0.852165699005127,0.852165699005127,1.2469626665115356,1.0969114303588867,1.2469629049301147,-0.42895546555519104,-0.42895546555519104,-0.42895546555519104,-0.3978654742240906,-0.36606383323669434,-0.3978654742240906,0.4121442139148712,0.4121442139148712,0.4121442139148712,0.4054866135120392,0.3697233200073242,0.4054866433143616,0.14774830639362335,0.14774830639362335,0.14774830639362335,0.29172730445861816,0.24633435904979706,0.29172730445861816,1.0,0.9982177116110872,2010-12-28T11:18:47.010,743.5,743.5,743.5,634.2761840820312,850.9267578125,634.2761840820312,Mangrove,13.303734947460672,-16.10459217181693,-0.05967746832703654,1381.5,1381.5,1381.5,809.287841796875,1133.989990234375,809.2879028320312,257.5508728027344,15029.0,15029.0,15029.0,3957.41845703125,7232.63720703125,3957.419677734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_4,0.38919055461883545,0.38919055461883545,0.38919055461883545,0.3799600303173065,0.537288248538971,0.3799600899219513,-0.4345129430294037,-0.4345129430294037,-0.4345129430294037,-0.3848031759262085,-0.3819650113582611,-0.38480323553085327,0.266208678483963,0.266208678483963,0.266208678483963,0.22546428442001343,0.2774639129638672,0.22546429932117462,-0.17191997170448303,-0.17191997170448303,-0.17191997170448303,-0.19274768233299255,-0.091218002140522,-0.19274766743183136,1.0,0.9982177116110872,2010-12-28T11:18:47.010,1162.5,1162.5,1162.5,1344.600830078125,1388.5009765625,1344.6007080078125,Cropland,13.43041994708249,-14.53384636909885,-0.05967746832703654,4173.5,4173.5,4173.5,4439.81787109375,3808.346923828125,4439.81787109375,257.5508728027344,15385.5,15385.5,15385.5,5196.97314453125,6895.13134765625,5196.97265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_5,1.0187873840332031,1.0187873840332031,1.0187873840332031,0.8607332706451416,0.949098527431488,0.8607330918312073,-0.5276923179626465,-0.5276923179626465,-0.5276923179626465,-0.40891996026039124,-0.4622446894645691,-0.40891996026039124,0.42929109930992126,0.42929109930992126,0.42929109930992126,0.32886016368865967,0.4135306477546692,0.3288601338863373,-0.02479744702577591,-0.02479744702577591,-0.02479744702577591,-0.07899580895900726,0.008819054812192917,-0.07899583876132965,1.0,0.9982177116110872,2010-12-28T11:18:47.010,614.0,614.0,614.0,976.2015380859375,1054.34375,976.2014770507812,Shrubland,13.516739915185315,-14.058878328870126,-0.05967746832703654,2087.0,2087.0,2087.0,2717.860107421875,2852.359130859375,2717.860107421875,257.5508728027344,3020.0,3020.0,3020.0,2991.311279296875,8378.0966796875,2991.313232421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
